title,description,url,date,domain,text
3 tips for selecting the best project management software for your business,It can be challenging and time-consuming trying to decide which project management solution will fit your company's needs. Here are three ways to narrow the search.,https://www.techrepublic.com/article/3-tips-for-selecting-the-best-project-management-software-for-your-business/,2017-12-07 00:00:00,www.techrepublic.com,3 tips for selecting the best project management software for your business It can be challenging and time-consuming trying to decide which project management solution will fit your company's needs. Here are three ways to narrow the search.
"Machine learning business use will double by end of 2018, report says","The technology's projected growth shows its emergence as a business aid, according to Deloitte research.",https://www.techrepublic.com/article/machine-learning-business-use-will-double-by-end-of-2018-report-says/,2017-04-07 00:00:00,www.techrepublic.com,"Machine learning business use will double by end of 2018, report says The technology's projected growth shows its emergence as a business aid, according to Deloitte research."
Built-in keylogger found in HP laptops...again,"A security blogger uncovered what appears to be a keylogger on certain HP laptops. Here are the affected models, and what you can do to fix it.",https://www.techrepublic.com/article/built-in-keylogger-found-in-hp-laptops-again/,2017-12-11 00:00:00,www.techrepublic.com,"Built-in keylogger found in HP laptops...again A security blogger uncovered what appears to be a keylogger on certain HP laptops. Here are the affected models, and what you can do to fix it."
"Why Docker's survival depends on money from customers, not investors","Docker started the container revolution, but it is struggling to capitalize on it as better-equipped competitors take on the market.",http://www.techrepublic.com/article/why-dockers-survival-depends-on-money-from-customers-not-investors/,2017-08-14 00:00:00,www.techrepublic.com,"Why Docker's survival depends on money from customers, not investors Docker started the container revolution, but it is struggling to capitalize on it as better-equipped competitors take on the market."
Why some of the world's biggest companies are using AI to manage human employees,"A new report from The Wall Street Journal details how companies like Uber, Shell, and more have used artificial intelligence and machine learning to help with managerial tasks.",https://www.techrepublic.com/article/why-some-of-the-worlds-biggest-companies-are-using-ai-to-manage-human-employees/,2017-12-11 00:00:00,www.techrepublic.com,"Why some of the world's biggest companies are using AI to manage human employees A new report from The Wall Street Journal details how companies like Uber, Shell, and more have used artificial intelligence and machine learning to help with managerial tasks."
Why non-IT employees are now driving decisions about SaaS and cloud applications,"The IT department used to make decisions about technology adoption. But according to Nintex's SVP of technology strategy, other departments are now making the push for the latest and greatest tech.",https://www.techrepublic.com/article/how-to-unburden-it-during-digital-transformation-the-key-is-to-engage-non-it-employees/,2018-04-19 00:00:00,www.techrepublic.com,"Why non-IT employees are now driving decisions about SaaS and cloud applications The IT department used to make decisions about technology adoption. But according to Nintex's SVP of technology strategy, other departments are now making the push for the latest and greatest tech."
Drupal admins: Get ready for emergency out-of-band patch for critical vulnerability,"Drupal's first patch for the 'Drupalgeddon 2' apparently proved insufficient, prompting a timed release of another patch on Wednesday.",https://www.techrepublic.com/article/drupal-admins-get-ready-for-emergency-out-of-band-patch-for-critical-vulnerability/,2018-04-24 00:00:00,www.techrepublic.com,"Drupal admins: Get ready for emergency out-of-band patch for critical vulnerability Drupal's first patch for the 'Drupalgeddon 2' apparently proved insufficient, prompting a timed release of another patch on Wednesday."
Google's Partner Interconnect connects your data center to the cloud with provider link,Google is partnering with ISPs around the world to provide easier connections to meet the needs of SMBs.,https://www.techrepublic.com/article/googles-partner-interconnect-connects-your-data-center-to-the-cloud-with-provider-link/,2018-04-24 00:00:00,www.techrepublic.com,Google's Partner Interconnect connects your data center to the cloud with provider link Google is partnering with ISPs around the world to provide easier connections to meet the needs of SMBs.
Cracking open Nintendo's NES Classic Edition game console,We crack open the NES Classic Edition for a look at the tech that lets us recapture the video game glory of our youth.,https://www.techrepublic.com/blog/cracking-open/cracking-open-nintendos-nes-classic-edition-game-console/,2018-05-30 00:00:00,www.techrepublic.com,Cracking open Nintendo's NES Classic Edition game console We crack open the NES Classic Edition for a look at the tech that lets us recapture the video game glory of our youth.
Microsoft SharePoint tip: Clean up OneDrive syncing to reduce confusion,"Microsoft SharePoint is a great tool for collaboration, but it is dependent upon the proper operation of the OneDrive syncing app--which can act unreliably without proper maintenance.",https://www.techrepublic.com/article/microsoft-sharepoint-tips-clean-up-onedrive-syncing-to-reduce-confusion/,2018-02-02 00:00:00,www.techrepublic.com,"Microsoft SharePoint tip: Clean up OneDrive syncing to reduce confusion Microsoft SharePoint is a great tool for collaboration, but it is dependent upon the proper operation of the OneDrive syncing app--which can act unreliably without proper maintenance."
6 tips for managing your mental bandwidth,"We've all heard that time is the most precious commodity, but our attention span is even more valuable, as it affects how we utilize our time. Here's how to manage it effectively.",https://www.techrepublic.com/article/6-tips-for-managing-your-mental-bandwidth/,2017-12-08 00:00:00,www.techrepublic.com,"6 tips for managing your mental bandwidth We've all heard that time is the most precious commodity, but our attention span is even more valuable, as it affects how we utilize our time. Here's how to manage it effectively."
Pro time saver: Amazon Key can deliver packages to your car in office parking lot,"The service is available for newer model Chevrolet, Buick, GMC, Cadillac and Volvo cars.",https://www.techrepublic.com/article/pro-time-saver-amazon-key-can-deliver-packages-to-your-car-in-office-parking-lot/,2018-04-24 00:00:00,www.techrepublic.com,"Pro time saver: Amazon Key can deliver packages to your car in office parking lot The service is available for newer model Chevrolet, Buick, GMC, Cadillac and Volvo cars."
"Amazon launches new cloud services to tackle data loss, analytics, migration","At the recent AWS NY Summit, leaders from Amazon Web Services outlined new tools like Macie and Glue that could improve many customer's cloud efforts.",http://www.techrepublic.com/article/amazon-launches-new-cloud-services-to-tackle-data-loss-analytics-migration/,2017-08-14 00:00:00,www.techrepublic.com,"Amazon launches new cloud services to tackle data loss, analytics, migration At the recent AWS NY Summit, leaders from Amazon Web Services outlined new tools like Macie and Glue that could improve many customer's cloud efforts."
What your company can learn from the controversial Google memo,What does free speech look like in the workplace? Tech author and BlogHer co-founder Elisa Camahort Page explains how companies can manage free expression at work.,http://www.techrepublic.com/article/what-your-company-can-learn-from-the-controversial-google-memo/,2017-08-14 00:00:00,www.techrepublic.com,What your company can learn from the controversial Google memo What does free speech look like in the workplace? Tech author and BlogHer co-founder Elisa Camahort Page explains how companies can manage free expression at work.
